"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",47,0,2,80,639
"GM",1,2,0,3,39
"Tolerant",7,0,2,10,227
"Vulnerable",0,0,0,1,39
"Unclassified",474,7,181,2624,33086
