"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",18094,1007787,5041,56397
"Tolerant",1022668,683916,33397,131384
"Vulnerable",6077,40980,54066,78111
"Unclassified",13013,39388,15619,382717
