"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",15296,1063595,11176,16764
"Tolerant",987256,668935,53824,17377
"Vulnerable",2349,50279,77133,38049
"Unclassified",23474,51797,61586,449765
