"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",32634,1060396,22662,13443
"Tolerant",1085143,616148,77430,8746
"Vulnerable",23173,63878,134169,44199
"Unclassified",46589,35994,65066,258985
