"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",367047,29227,31916,591,52281
"GM",32610,85303,91339,459,6620
"Tolerant",68678,138324,188851,619,10711
"Vulnerable",9584,1639,652,1767,1425
"Unclassified",15737,2982,3437,394,76310
