"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,48,36,29,16359
"GM",111,873,1852,53,21720
"Tolerant",257,638,2622,186,54051
"Vulnerable",0,3,10,3,952
"Unclassified",1046,658,2857,2489,257682
