"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",301,1165,1129,313
"Tolerant",6920,38913,19576,4200
"Vulnerable",861,17139,27647,4895
"Unclassified",618,1870,7306,53299
