"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",291,1667,211,1015
"Tolerant",17976,26883,4551,14155
"Vulnerable",732,17164,12739,11960
"Unclassified",1456,10447,9392,55513
