"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",180,2432,1132,1589
"Tolerant",1881,38308,18004,13987
"Vulnerable",299,14876,14401,20344
"Unclassified",824,7949,9058,40888
