"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15598,779,21792,1556,36623
"GM",12,16,199,7,62
"Tolerant",19063,2937,77516,3693,50113
"Vulnerable",22573,1015,27506,27940,222771
"Unclassified",85932,1571,74119,36734,437447
