"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,7,10,0
"GM",2936,58223,635087,4012,2084
"Tolerant",1787,634248,205172,8288,2267
"Vulnerable",76,2724,4585,12583,921
"Unclassified",38,4384,4413,3428,88235
