"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1239,9004,7889,3454,7344
"GM",4566,142887,206375,14137,13095
"Tolerant",3982,185987,69194,29365,7733
"Vulnerable",886,17910,12403,150598,77312
"Unclassified",5499,39453,19237,106204,180721
