"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",96,431,967,301,121
"GM",249,122885,254423,14211,15834
"Tolerant",1236,347907,276673,146095,30992
"Vulnerable",509,26650,165438,222662,16997
"Unclassified",823,41714,40208,54643,416896
