"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,342,2536,19,4126
"GM",51,27521,303131,2768,21045
"Tolerant",478,303753,392363,13409,31822
"Vulnerable",20,2091,13869,1302,1972
"Unclassified",35,10611,24763,1690,65072
