"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9191,49060,6606,34503
"Tolerant",51008,57077,36649,76762
"Vulnerable",5479,30878,203341,258968
"Unclassified",8088,16840,53567,770654
