"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7117,61675,5954,12208
"Tolerant",34163,58551,33540,20668
"Vulnerable",2190,13564,172894,149439
"Unclassified",10131,45143,95862,945572
