"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6236,8,23440,614,14466
"GM",0,0,6,0,10
"Tolerant",5706,15,75321,688,16278
"Vulnerable",108,0,507,15060,35168
"Unclassified",1743,5,10130,16997,292070
