"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",439,1182,888,3006,3591
"GM",191,13496,13725,1416,1147
"Tolerant",139,9871,5551,763,833
"Vulnerable",239,2499,2774,64410,4731
"Unclassified",275,2190,1071,9216,81597
