"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,1
"GM",0,27,7,7,11
"Tolerant",0,77,591,27,47
"Vulnerable",5,43,43,6737,1385
"Unclassified",5,149,121,517,32837
