"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",65,273,39,16,290
"GM",8,19854,8182,485,649
"Tolerant",17,8758,811,92,155
"Vulnerable",7,516,71,6041,4024
"Unclassified",26,8851,1450,30945,104204
