"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",46,45,18,43,691
"GM",82,35417,24456,356,5296
"Tolerant",50,18792,6060,246,6444
"Vulnerable",37,264,189,2960,8621
"Unclassified",740,7337,4808,14062,66866
