"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",66,126,717,66,362
"GM",757,46211,516816,3814,9065
"Tolerant",503,512444,168371,3831,9590
"Vulnerable",2063,2874,10275,32990,41034
"Unclassified",6000,8543,20985,15999,60160
