"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",29290,138,1135,22101
"Tolerant",8105,10373,17870,7655
"Vulnerable",5068,15934,87125,23252
"Unclassified",22517,2725,21038,124391
