"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",24785,3883,10397,3650
"Tolerant",9910,16103,13745,379
"Vulnerable",4714,11660,92015,22727
"Unclassified",29241,3216,6560,145732
