"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",20059,613,1954,11204
"Tolerant",2690,20425,31288,9982
"Vulnerable",1249,16843,64639,14714
"Unclassified",28666,6122,33498,134771
