"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,1,0,0
"GM",143,209,0,4
"Tolerant",190,551,16,198
"Vulnerable",1,15,359,9407
"Unclassified",65,550,2571,11152
