"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,10,0,2
"GM",4604,1405,20,1292
"Tolerant",3150,674,22,819
"Vulnerable",87,193,1315,7245
"Unclassified",1905,860,2190,58732
