"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,7
"GM",4957,1785,0,3112
"Tolerant",144,297,0,237
"Vulnerable",573,112,50,13536
"Unclassified",2439,681,70,56528
