"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,0,14,85,2
"GM",1,3,457,129,117
"Tolerant",164,116,3412,1244,322
"Vulnerable",51,24,567,25500,3643
"Unclassified",19,34,732,23062,80198
