"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,70,136,970
"GM",2,5,47,42,228
"Tolerant",2,123,2435,993,837
"Vulnerable",17,22,417,4915,2209
"Unclassified",30,5,758,3616,56210
