"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",109,189,164,1469
"Tolerant",3303,1079,1339,5143
"Vulnerable",267,913,12503,17550
"Unclassified",2573,4267,10396,42587
