"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",28,65,56,3,198
"GM",5,48435,394217,623,3503
"Tolerant",43,371672,551099,797,13543
"Vulnerable",2,252,1371,4256,3912
"Unclassified",80,10475,21967,6780,47649
