"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",470,671,682,13225
"Tolerant",686,26103,24835,31457
"Vulnerable",1244,41052,189939,192692
"Unclassified",7250,23546,57682,294219
