"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",929,867,939,3460
"Tolerant",223,19525,26661,10636
"Vulnerable",1852,32530,236256,115214
"Unclassified",12044,30159,161071,253387
