"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",12,170,308,163,314
"GM",197,41398,516742,7152,6214
"Tolerant",284,511200,204541,8974,10686
"Vulnerable",1316,8197,19608,110885,45929
"Unclassified",2371,16992,27297,53085,73625
