"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,0,0,0,1
"Tolerant",0,0,76,46,91
"Vulnerable",1,1,17,17753,7091
"Unclassified",0,9,253,38176,56343
