"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8,73,113,99,3842
"GM",48,69810,60787,1607,32464
"Tolerant",22,51870,11577,763,15430
"Vulnerable",32,2700,3284,10075,112584
"Unclassified",835,8779,10397,20761,229754
