"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1879,2206,2860,0,2593
"GM",2625,58499,84567,1091,3839
"Tolerant",1030,115948,79171,705,3473
"Vulnerable",2,0,3,0,4
"Unclassified",2909,5664,5332,32,128911
