"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",83699,11858,74827,56587,12354
"GM",17656,71479,42188,66654,1218
"Tolerant",42480,15371,321864,130739,5979
"Vulnerable",55106,51098,115841,1170901,88920
"Unclassified",24607,446,15489,108848,639201
