"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9421,979844,5396,54086
"GM",0,0,1,0
"Tolerant",1033864,174428,184115,52920
"Vulnerable",2895,168867,152250,33646
"Unclassified",27746,33930,32870,681586
