"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22784,1015506,10378,25258
"Tolerant",1002311,157103,171683,25972
"Vulnerable",6549,172297,159852,35934
"Unclassified",51625,42600,77532,650481
