"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3308,197,104194,566,130
"GM",400,2923,89000,286,40
"Tolerant",109390,98124,494976,27263,3650
"Vulnerable",740,291,22925,27215,485
"Unclassified",596,102,6412,4115,143588
