"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4963,81878,1962,30718
"GM",0,79,0,2
"Tolerant",40332,84160,19719,78541
"Vulnerable",2794,26178,13532,7527
"Unclassified",45901,102509,40268,174052
