"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1259,14263,222,8520
"Tolerant",41274,114483,20160,72634
"Vulnerable",294,16349,11264,5433
"Unclassified",33544,120196,13906,281314
