"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",127,959,316,674,4643
"GM",563,33472,28292,5889,24669
"Tolerant",348,40182,7427,3384,24950
"Vulnerable",663,4448,3279,20545,45692
"Unclassified",1218,7426,4235,16551,95377
