"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,48,10,74,6
"GM",3,18485,205606,3813,3961
"Tolerant",3,224645,308962,15662,12908
"Vulnerable",0,1254,14257,67741,17265
"Unclassified",16,18155,41057,32074,230821
