"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17,126,33,100,314
"GM",86,59730,45193,3933,9615
"Tolerant",26,33373,11106,2159,5341
"Vulnerable",61,3772,3251,17603,22232
"Unclassified",773,36863,15434,135638,162948
