"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,0,5,394
"GM",0,2,0,0,66
"Tolerant",0,2,0,4,176
"Vulnerable",0,0,0,32,509
"Unclassified",4,4,13,400,2201
