"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,138
"GM",0,0,0,1,193
"Tolerant",0,0,0,0,36
"Vulnerable",0,0,0,23,1849
"Unclassified",6,37,16,153,5478
