"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",85,46,282,8,29
"GM",206,4159,2033,59,766
"Tolerant",1333,3389,11507,454,854
"Vulnerable",28,63,201,138,1903
"Unclassified",61,525,1255,1188,45261
