"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,11704,12407,115,7418
"GM",16,94322,278354,1708,14172
"Tolerant",7,190754,51054,214,13315
"Vulnerable",4,770,1728,38,429
"Unclassified",56,20866,21351,841,52199
