"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2152,10293,2805,9773
"Tolerant",7929,13969,21808,11171
"Vulnerable",4650,33929,205749,88950
"Unclassified",3619,13313,21107,155936
