"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5982,17372,5231,2006
"Tolerant",19494,35899,31645,1968
"Vulnerable",7112,27070,224232,10763
"Unclassified",3061,3143,11706,200469
