"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4388,22153,9523,2190
"Tolerant",18039,34828,27233,3158
"Vulnerable",6081,28739,220668,10858
"Unclassified",2083,3286,11753,202173
