"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",515,72,814,8048,3093
"GM",26,134,1788,430,83
"Tolerant",912,1809,27487,18032,5319
"Vulnerable",4206,770,18990,248702,46996
"Unclassified",2737,187,4323,39915,42175
