"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,0,76
"GM",2,1441,4488,17,1304
"Tolerant",2,4954,2813,88,2313
"Vulnerable",0,26,53,682,1793
"Unclassified",16,790,765,758,8181
