"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",19,443,271,0,1012
"GM",627,65589,124954,5,24800
"Tolerant",447,128382,44336,10,22236
"Vulnerable",0,27,3,0,72
"Unclassified",1272,34739,20573,146,163213
