"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",0,1,0,10
"Tolerant",0,0,0,13
"Vulnerable",0,0,0,9319
"Unclassified",20,90,15,64072
