"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1802,1910,236,8523
"Tolerant",3155,14445,1487,11434
"Vulnerable",301,772,9450,30835
"Unclassified",15057,14877,27294,71883
