"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1629,0,3099,526,15061
"Tolerant",3873,1,11542,1810,14778
"Vulnerable",695,0,1756,13728,22288
"Unclassified",7599,2,7891,17834,89349
