"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5840,5240,833,855
"Tolerant",2050,13287,1545,1866
"Vulnerable",369,2278,26633,6702
"Unclassified",488,1862,9990,133623
