"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1135,164,857,280,1072
"GM",621,3422,3162,1397,1735
"Tolerant",806,942,6765,780,1654
"Vulnerable",1245,1353,3110,30756,13131
"Unclassified",1361,863,2607,13525,105532
