"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",80598,177,448280,14561,7256
"GM",42,12,8603,236,0
"Tolerant",447704,34236,1249743,99334,12409
"Vulnerable",8084,58,59927,57333,5609
"Unclassified",11504,59,41418,1607,439681
