"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1303,14545,1244,617
"Tolerant",15068,19888,14485,7626
"Vulnerable",971,16515,181145,29260
"Unclassified",516,5732,20503,247743
